Name,Username,Post Date,Tweet Text,Reply Count,Retweet Count,Like Count
Georgina Muhammad,@SisterGeorgina,May 28,"What keeps Minister 
@LouisFarrakhan
 going? #Love 
@minishmael
 @MosqueMaryam
 #NOISundays",,10,12
I Love You Coin ($ILUC),@ILUC_US,May 27,"I, $ILUC,  am filled with an overwhelming sense of love, not just for the incredible #ElonMusk but for each and every one of you as well.

#Love is the key that unlocks the true #beauty of life, and together, we can illuminate the world with love!

With heartfelt affection.",1,24,38
SLEEVE,@Sleeve4ever,May 28,Please give e a follow on Spotify and like my top 5 tracks listen if you have time I’ll do the same for you 1000%  #follow #SpotifyTop5 #spotify #SLEEVE #music #PASSION #work #Algorithms #Peace #love #support,12,9,44
The Manic Pixie Weirdo Podcast,@MPWeirdoPodcast,May 28," New Podcast! ""Our Relationship with Guilt and Shame Ft Prof. Liquid"" on 
@Spreaker
 #anxiety #blame #confidence #depression #fear #guilt #healing #love #mentalhealth #narcissist #narcissisticabuse #pain #psychology #recovery #selfacceptance #shame",,54,57
Robert Ratemo,@4ratemorobert1,May 28,"Dining out.

#art #artist #painting  #acrylicpaint #canvas #brush #reality #dalilylife #painter #artistry #artistic #talent #passion #selfthaught #artistsplatform #selfpromotion #people #nature #followformore #newposteveryday #love #artafrica #painting #artafrica",,6,36
ric vanderHyde,@bonjourhyde,May 28,"Bonsoir!
Hope you're having a Stress Free day!
#love #peace #compassion",3,2,6
ValerieM,@Valerie8632,May 28,All of them! These are 4 of my favourites of one half of my all-time favourite couple . They will never be replaced. Happily celebrating always #SidlotteWeekend #SidlotteReignsSupreme #SanditonSeason1 #SidlotteForever #LastAustenHero #TrueLove #MemorialDayWeekend2023,3,14,19
Marissa Garner,@M_Garner_Author,May 28,"#ActionAdventure with an #IndianaJones vibe
#KindleUnlimited or ONLY $4
FORBIDDEN LOVE http://amazon.com/dp/B0BHV32FG7

#MemorialDay2023 #MemorialDayWeekend #romance #suspense #romanticsuspense #thriller #mystery #romancebooks #romancenovels #romancereads #paranormalromance #saturday",,3,2
𓃰.,@ThreadSznn,May 28,"“𝘚𝘰𝘶𝘭 𝘛𝘪𝘦𝘴 “

𝑬𝒑𝒊𝒔𝒐𝒅𝒆 𝒕𝒉𝒓𝒆𝒆:

“ 𝘓𝘦𝘯𝘪 𝘚𝘢𝘯𝘥𝘦𝘳𝘴“

#series #Threads #threadsofthreads #storytime #ThreadsbyTI #FreakyStoryTime #storytimethreads  #Storyx18plus #CoupleGoals #freakymood #trends",6,10,83
BathBody_Shop,@BathbodyShop,May 28,"15% DISCOUNT !!Check out our wooden wick concrete candle - it's perfect for adding a cosy, warm atmosphere to any room. Plus, it makes a great gift!  #candles #homedecor #candlelover #woodenwick #candlemaking #love #home #fragrance #soywax #gift #art  https://bathbodyshop.co.uk/product/large-round-patchouli-dark-amber/…",,4,3
AmandaRavenscroft_BVS,@AmandaRavenscr2,May 28,"Popular romance by the Author Deborah Kelsey Lazaroff Alpi and other talented BVS Authors too.

Book Link: http://amzn.to/2SpNnSk 

#Romance #eroticromance #vampireromance #monday #romancebooks #mondaymood #mondayvibes #KindleUnlimited #gayromance #DarkRomance #scifiromance",1,18,14
Barbara Longley- proud to be a liberal.,@barbaralongley,May 27,"""I have to admit that this series, predicated on a wounded veterans finding happiness and paying it forward to other vets, really strikes a chord."" 5 stars #Romance https://allauthor.com/amazon/15507/",,3,1
Nature's Bliss Argan Oil UK,@NaturesBlissUK,May 28,"Argan Soap
It is suitable for all skin types and can be used daily. It does not irritate the skin. Eliminates all impurities. Eliminates accumulated dead skin cells.
Available at http://NATURESBLISSOILS.COM 

#soap #skincare #natural #love #Skin  #beauty #vegan #skincare",,,4
technonax,@technonax,May 28,"Funky dancer technonax  session 21 
#dance #music #dancer #love #hiphop #dancing #dancers #party #dj  #art #tiktok #ballet #instagram #instagood #explorepage #dancelife  #viral #fitness #explore #fun #dancersofinstagram #follow #like  #trending #photography",1,1,2
Joy York,@JoyYorkAuthor,May 28,"Genuine Deceit: A Suspense Novel 
Goodreads Reviewer: “Joy York knows how to write a suspenseful novel, keeping you guessing while captivating the reader with a wonderful portrayal of murder, love, and betrayal.” 

#CrimeFiction #Mystery  #Thriller #Romance…",1,57,42
PAMELA WILLIAMS,@williams_pam,May 28,"""Love makes your soul crawl out from its hiding place.""
–Z.Hurston
#BuyArtNotCandy 
Find Art Here: https://3-pamela-williams.pixels.com/featured/pelican-watercolor-pamela-williams.html…

#AYearFotArt #gifts #romance #valentine #love #lovers #Loving #art #artwork #quote #quotes #gift #pelican #bird #wildlife #ValentinesDay #ValentinesDay2023",1,38,54
Kim Troike,@KimTroikeUSA,May 28,"Promotional Tweets!! 

A #tragedy, a #thriller, a #romance …

Read this enigmatic #novel about spying, #surveillance and young coeds as they collide w government n those helping them.",,1,2
Julie Shackman,@G13Julie,May 27,"Escape this #BankHolidayWeekend for only 99p 
A Scottish Country Escape 
@0neMoreChapter_
 @HarperCollinsUK
 
A new stationery shop, lost love & a handsome, grouchy crime writer #99p #Kindle #weekendreads #AuthorsOfTwitter #romance #escapism 
http://mybook.to/AScottishCountryEscape…",,7,5
Cherry-Merry,@cherry_merrycom,May 28,"Katerina28 yrs. Old

https://merry-cherry.com/profile.php?ID=2903216…

#cherrymerry #merrycherry #love #mailorderbride #onlinedating #ukrainiangirl #datingonline #onlinechat #onlinelove",,3,9
Minette Lauren,@lauren_minette,May 28,"#Free #Book! Download for free! Champagne Kisses (Hot in Magnolia) https://amazon.com/dp/B08NFG9VLL/ref=cm_sw_r_cp_api_glt_iymeGbJZJSBDK… 
@minette_lauren
 #humorous #romance #fiction #amreading #amwriting #romancenovels #romanticcomedy #kindleunlimited #romcom #Audible #texas #smalltownromance #ku #magnoliatexas #magnolia",2,7,7
Photo Light Photography,@photolight12345,May 28," Flower 
“Happiness held is the seed; Happiness shared is the flower.”

 Follow For More Details:
https://unsplash.com/s/photos/flower

#flowers #nature #love #naturephotography #garden #beautiful #flowerphotography  #summer #flores #photo #like #flowerpower #roses #gardening",,8,12
Pastor Joe Basile,@jesustattoos,May 28,"Join Us in Person at First Street Church or on FBLive at 10:15am and then hang around for #baptisms 
http://FirstStreetChurch.Com 

5688 N First Street 
Fresno CA 93710

#HolySpirit #unity #church #Love #God #LoveGod #jesus #bible #baptism #fail #fails #failed #failarmy @firststchurch",1,,4
Adempskie,@adempskie,May 28,"Ronin Warrior Juvia. 

#fairytail #juvialockser #juvia #art #drawing #animeart #anime #manga #fanart #animefanart #animegirl #animewaifu #waifu #animelover #kawaii #digitalart #otaku #animeartist #animegirls #weeb #cosplay #love #animestyle #roninwarriors #gruvia",9,63,336
Lou-ann Neel,@LouannNeel1,May 27,Sacred offerings for families in mourning; sending love and comfort to all  #love #Family #friends,,6,34
Blossoms of Hope Foundation,@bohf2017,May 28,"""Nothing fills our hearts with more joy than witnessing the growth and development of children's skills. Every step they take towards their dreams is a testament to their potential. Let's continue to support and nurture their talents, empowering them to reach new heights. #love",,3,8
Hellsbells,@hellsbelles42,May 28,BODEN Breton Red & White Striped Embroidered LOVE Top UK 10 £19.95 Long Sleeves Pleated https://ebay.co.uk/itm/195785154291?mkcid=16&mkevt=1&mkrid=711-127632-2357-0&ssspo=XIalu1nRQUG&sssrc=2349624&ssuid=nn8hpwkaspg&var=&widget_ver=artemis&media=COPY… #boden #love #boatwear,,2,5
FloSerious,@FloSerious,May 28,"Please feel free to comment your address if you want $LOVE, a #LOVE based #FTM community token by 
@BidloPerv
 

Also, Sleak is cooking up something special for SkullKrew: 

https://twitter.com/sleak_crypto/status/1661919192336027648?s=46&t=JHR4MuZZolhue0i26oAvrg…
@amber_rhae
 @jonrann
 @Borlean_bosse
 @Bartacus_66
 ",2,2,5
Dramas and Dreams,@TVwithDD,May 28,"Wrote a reflective piece on #TereBin and how the fact that it was  misconstrued as #Romance caused its downfall ..
https://dramasanddreams.com/category/critics-corner/…

Please read and let me know your thoughts ! #Terebin #WahajAli #YumnaZaidi #PakistaniTV 
@HarPalGeoTv
 #MurtasimKhan #Meerasim #Meerab",1,5,9
Gampel Music,@gampelmusic,May 28,"I invite you to listen to my new single:
Rolf Schnyder – Why me (feat. Liam Schnyder)
https://open.spotify.com/intl-de/album/2beuYpn3yAxwYKCE9y5MeN?si=veRHa8tYTKSGw6FP-GRsQQ…

#countrymusic #country #music #nashville #livemusic #singer #singersongwriter #guitar #songwriter #countrygirl #countrysinger #love #countryboy #countrymusiclover",,8,8
Kari Joys MS,@KariJoys,May 28,"#Laughter is the sound of the soul dancing! #JoyTrain #Joy #Love #Kindness #Quote #Mindfulness RT 
@1228erin",1,18,22
E.H. Wilde,@eh_wilde,May 28,"If you enjoy #food and #wine, you may enjoy #TheMemoriesofEskarWilde, which you can sample here http://tinyurl.com/v585x8ct, as they are one of the major themes. On that note, I just adore this review by T.S.R. Gallagher:

#romance #Paris #suspense #Michelin #BookLovers #foodlover",,9,16
Lottie CardewMidsummer Magic at Midwynter Hall,@MsLottieCardew,May 28,"Absolutely in love with my new cover! 

Shamelessly inspired by Jane Austen's EMMA. . .
#MidsummerMagicAtMidwynterHall coming soon (preorder only 99p/c)

https://mybook.to/MidsummerMagic

#RomCom #Romance #CoverReveal",5,14,20
Diane Crittenden,@dcrittenden78,May 27,"#POstables #TruthBeTold S:I have no plans to leave, if it matters. O: It matters. #SSD matters to all who watch it. We want more. We deserve to be heard and to be answered. #LisaHamiltonDaly #WonyaLucas 
@RandPope
 @SamanthaDiPippo
 @ElizabethYostHC
 @hallmarkmovie
 #RenewSSD #Romance",,14,20
JeejeeCheeks,@JeejeeCheeks,May 28,"It seems Satan is ready to share some things .

Check out ""Chapter 25.1 - The Devil's Resolution"" from The Colour Of Your Heart on Tapas:
#romance #fantasy #mystery #demons #big_reveal",1,2,3
Stephanie Wood loves the AEGEAN SUN,@AegeanSunSeries,May 28,"Welcome to THE KAFENION where you'll find Jane and Helen hoping for some fun and romance, while Georgina is searching for answers from the past...

#amreadingromance #holidayreads #Summer2023 #familysaga #relationships #coffeebreak #bookclub

https://amzn.to/3jHavqv",,4,5
"Jenna Barwin, Author",@JennaBarwin,May 27,"If you like romance, #vampires and plot twists...

FREE to #KindleUnlimited subscribers!AMAZONhttp://bit.ly/DarkWineatMidnight…

#paranormalromancenovels #PNR #vampirestory #darkfantasy #vampire #ku #paranormalromancereaders #fantasy #vampireromance #paranormalromance #romance",,4,1
Popsolomon Kuofuoy TOPIC,@TPopsolomon,May 27,"Less Talk More Doing: Charity work in Namuwongo ghetto area ,By 
@HouseofLove111
 #Love #charity #Dreign",,5,14
Jackie,@jak_ie,May 28,This is just beautiful #Dementia #Memoryloss #inclusion #love #Laughter #Patience #Kindness #ASocietyThatCares,1,2,4
All On Fire Books and Author Promotions,@AllOnFire,May 28," #READ #FREE via #KindleUnlimited #Book 
 #Prime #Paperback 

Fumble: a best friend's sister college football secret romance (X's and O's Book 4)
#NEWRelease by Allie Lasky https://amzn.to/3WajZOn

#LoveToRead New Adult & College #Romance",1,4,2
Zina Abbott,@ZinaAbbott,May 27,"Saturday Snippet: “Meat for the Stew Pot”
From CLARA by Zina Abbott
Prairie Roses Collection Book 25
#histfic
#historicalfiction
#sweetromance
#cleanreads
#HistoricalRomance
#westernromance
#Romance
#ChristianRomance
https://zinaabbottbooks.blogspot.com/2023/05/saturday-snippet-meat-for-stew-pot.html…",,2,
Twirling Sleepy Book Princess,@Mehsi_Hime,May 27,"A new Cover Lover Saturday is now up! Today De Kus by Santa Montefiore.
https://twirlingbookprincess.com/2023/05/cover-lover-saturday-de-kus-by-santa-montefiore/…
#bookbloggers #blogging #coverlove #italy #family #romance #novella #booktwt #BookTwitter
@BlazedRTs
 #ITRTG 
@BloggersHut
 #bloggershutRT #TRJForBloggers 
@OurBloggingLife",,4,
Jeff Botzenhart,@JBotzenhart,May 28,"Until the end of time and then beyond
#scifi #steampunk #romance #paperback #ebook #Kindle #readingforpleasure #booklovers 
@LuminosityPub
 
https://amazon.com/dp/B01N9WAJR6",,9,6
Aurora,@Aurora21131,May 28,"Psychic Medium Aurora Is Online and Available On Zodiac Psychics. Untangle The Mystery Must Be 18 and Over To Chat. https://zodiacpsychics.com/?code=MYUSER&advisor=CRE4U5VL…
#psychic #clairvoyant #medium #tarot #tarotsymbols #love #relationships #intimacy",,2,
Minette Lauren,@lauren_minette,May 28,"#Free #Book! Download for free! Champagne Kisses (Hot in Magnolia) https://amazon.com/dp/B08NFG9VLL/ref=cm_sw_r_cp_api_glt_iymeGbJZJSBDK… 
@minette_lauren
 #humorous #romance #fiction #amreading #amwriting #romancenovels #romanticcomedy #kindleunlimited #romcom #Audible #texas #smalltownromance #ku #magnoliatexas #magnolia",,9,6
