Username,Text,Date
emperorespov77,Fuck! Which pen Olamide use write that New Religion rap? Wear glove before you play am cos e dey hot! https://t.co/cSXj0SGFD4,2023-06-05 10:24:21+00:00
Haveasteak,"I lost the love of my Mom over converting to Islam &amp; I miss my religion, it's the only thing that gave me peace.",2023-06-05 10:24:20+00:00
BethGummere,@hookskat Because all religion is opinion.,2023-06-05 10:24:16+00:00
minnno_,RT @AyishaMuhamad: Islam is the only religion that is currently standing in their way. All other religions have submitted to their belief s…,2023-06-05 10:24:15+00:00
lux,@CilComLFC @TheLightUnite Grave sin ... under what religion?,2023-06-05 10:24:10+00:00
luv2_pnk,"RT @Medusaflower: Weird that this needs to be said 
I don't care two hoots what religion you practice, thanks ,I don't need to learn about…",2023-06-05 10:24:10+00:00
NaviIpob,"RT @Iykayofficial: The Agony Of Choosing Tribe And Religion Over Competency

by Nwaiwu Chukwuebuka on
 https://t.co/gOplWmEv1h",2023-06-05 10:24:09+00:00
Theintensiwist1,"RT @hindupost: Nasik: Stalker Raees Sayyed threatens to ruin life of 18-year-old Nikita after she refuses his advances, abducts her and tak…",2023-06-05 10:24:08+00:00
De_Generous1,@YungJayscholar @yabaleftonline why do y'all keep saying they the whites brought religion to us?? Na dem get the religion? na God bring am to us not them. It might be through them mean say na them get am.,2023-06-05 10:24:05+00:00
lawrsuk,RT @faithandvawg: Director of @lawrsuk and co-founder of @faithandvawg explaining the manifestation of spiritual abuse #ConnectingComminiti…,2023-06-05 10:24:04+00:00
AmandiSir,@a_little_god_ @CanHCNigeria Some people that voted for bat did it for the sake of my tribe or religion no be sey dem sure for him and now bat don share rotton cake (fuel price)for all nigerians 😅,2023-06-05 10:24:02+00:00
Taiye_XD,"RT @FS_Yusuf_: Omo. Nothing surprising here. While some think it’s politics, to others, it’s religion!!!",2023-06-05 10:24:00+00:00
kgosikoena,"@tshenyiB @CLG98264897 Literally in the Bible! We can agree on 1 thing, that’s nonsense, God, Bible and religion.",2023-06-05 10:24:00+00:00
surya_2708,"@UsmanQadiri @AshrafFem wahi European jisne tumko as a refugees rahne ko diya..bechare ko kya pata jis saanp ko paal rahe hai wo mujhe katega hi nhi balki nikal jayega...
every world knows now terrorist follow which religion
what is love jihad ..now wait when European kick out you..now world is not fool",2023-06-05 10:23:59+00:00
NgidolSinchan,RT @AyishaMuhamad: Islam is the only religion that is currently standing in their way. All other religions have submitted to their belief s…,2023-06-05 10:23:55+00:00
fskhineexz,"@hyunniluvs You can still support it without being part of it, not everyone shares your religion. Being respectful is great but supporting lgbtq+ people just mean you think they should have the same rights as straight people so,, take it as you will /lh",2023-06-05 10:23:52+00:00
KirkFreemanLaw,"Oh, Mary Long, what are you up to?

https://t.co/frAoLqvOGH",2023-06-05 10:23:52+00:00
Maureen_eze39,"RT @Stazingar: When people like El-rufai talk about religion they don't mean the same thing as devoted Muslims.

To people like him, Religi…",2023-06-05 10:23:46+00:00
religion_yoongi,RT @mrud1234: @namjoona9764ps2 Be album deserves daily praises,2023-06-05 10:23:45+00:00
Yara7afez,"@KlandestineK The thing is he's trying to turn this into a religious thing which is not jews lived peacefully for years in Egypt, we don't like them because they're shameless theives not because of their religion",2023-06-05 10:23:45+00:00
kenneth2022222,RT @NationAfrica: The first batch of pilgrims are expected to leave the country on June 20 to join over four million others from around the…,2023-06-05 10:23:44+00:00
criaan,"@GrahamAllen_1 They really hate it when people refuse to buy into their warped flight of fantasy. They demand you embrace it and make it your religion, otherwise they will play the forever victims.",2023-06-05 10:23:41+00:00
SSAadarsh,"RT @hindupost: Nasik: Stalker Raees Sayyed threatens to ruin life of 18-year-old Nikita after she refuses his advances, abducts her and tak…",2023-06-05 10:23:40+00:00
religion_yoongi,RT @namjoona9764ps2: The way the whole@fandom never talks about fly to my room 💀,2023-06-05 10:23:40+00:00
Khayden2412,"@DavQuinn @TheSundayIndo More simple minded assertions. Society is not declining. What is the demonstrable evidence it is? During higher rates of organised religion we had the horrific abuse of women in religious run institutions, the organised religion put itself first and not the welfare of children…",2023-06-05 10:23:39+00:00
Amir_Kazan,RT @adm_dnll03: 1- Free speech is a two way street you can’t go shit talking about other people’s lives when you are the same people that b…,2023-06-05 10:23:36+00:00
Rankk25,"RT @hindupost: Abid posed as Hindu to marry a woman, then forced her to sleep with his father as part of Nikah Halala: Bareilly, UP
https:/…",2023-06-05 10:23:36+00:00
realbeck_001,RT @Abdullaahhhh13: Please listen to this Beautiful message from Shah Rukh Khan before giving hate to any community. We all should try and…,2023-06-05 10:23:34+00:00
Kimosen6,RT @yadom_site: Since i use this pfp like a religion i drew it https://t.co/bSZjB1nd3K,2023-06-05 10:23:34+00:00
Bc2225,"@blogmarkblog @CatholicVote That's nonsense. They openly mock, offend and disrespect catholic religion while hiding behind a shield of charity. Would they dare to do this in blackface as irreverent wit? Or antimuslim as humor?",2023-06-05 10:23:32+00:00
religion_yoongi,"RT @armybtstudy_twt: dance routines can help to improve motor skills and overall brain function.

Music has been shown to have a powerful e…",2023-06-05 10:23:30+00:00
TheChilledGuy07,"RT @sahelitweets: I am a Hindu girl. I am considered the purest during 7 days of the month. I am allowed to take rest,a complete rest. My f…",2023-06-05 10:23:29+00:00
charleyt496,"RT @MackRobby770: When did tearing an innocent baby limb from limb in the womb, crushing the skull and sucking out the brain then selling t…",2023-06-05 10:23:29+00:00
15john23,RT @Margare27461789: @DavQuinn @TheSundayIndo Older people working longer older people to pay higher pension contributions..abortion servic…,2023-06-05 10:23:28+00:00
IzmitYeniAsya,"RT @AsyaEnglish: “When I prostrated for the first time, I couldn't burst my tears”
https://t.co/TupDmLgrak

#islam #muslim #Quran #convert…",2023-06-05 10:23:25+00:00
ruhaanrajput18,@ZeeNews @priyasi90 @malhotra_malika Now yogi is there that’s why gangsters are getting punished. What about people’s mindset? If the govt will change same gunda Raj will establish..people will need to understand don’t elect people on basis of cast and religion .. or money ..,2023-06-05 10:23:24+00:00
RealTomame,"RT @FS_Yusuf_: Omo. Nothing surprising here. While some think it’s politics, to others, it’s religion!!!",2023-06-05 10:23:21+00:00
PmVissir,"RT @Local12: On the outskirts of Bangkok, near the Dhammakaya temple, over 100,000 lanterns were lit with images of Buddha:
https://t.co/yC…",2023-06-05 10:23:13+00:00
dzagamba,"@KennedyMmari Case in hand RELIGION, organised religion",2023-06-05 10:23:13+00:00
SK_ENTERPRISE2,"RT @Stazingar: When people like El-rufai talk about religion they don't mean the same thing as devoted Muslims.

To people like him, Religi…",2023-06-05 10:23:13+00:00
MdTaaha8,@LucknowCityy @agonyofsameer @Omxy_baba Done....for sure Our religion doesn't tell us to mock other people's religion..,2023-06-05 10:23:12+00:00
1ne_arda,@1000Kryptonite @sadieOX360 @halalhomer_ What sort of religion is that,2023-06-05 10:23:11+00:00
NuclearPanduh,@AbbasMUmar @FernandoAmandi @TheRebelPatient The fact you need a religion to show you what is right and wrong proves everything wrong with humanity.... It should be clear what's right and wrong to anyone with a normal brain. You shouldn't need a religion to dictate it to you. SMFH.,2023-06-05 10:23:11+00:00
Druhyu_Purush,@Apratiratha @dalaygiz I intruded for good cause. You don't have idea of how weird it is to convince others to follow creepy religion.,2023-06-05 10:23:09+00:00
LawanyaTaak,"@Hamnash_15 remember bhagwan kabhi glt mhi hota wo to ek hi hote hai glt insaan hota hai 
meri mummy ne mujhe yahi sikhaya hai 
bhot proud hota hai jab being a hindu  u get these type of thoughts 
respect every religion 
+1 1st religion is humanity",2023-06-05 10:23:08+00:00
Velvetblue246,@pride_token Don't bring our prophet into this. If u wanna do this you do it. Don't drag our religion into it,2023-06-05 10:23:08+00:00
AkeSZN,"Also stems from Religion as well, mainly",2023-06-05 10:23:04+00:00
religion_yoongi,"RT @armybtstudy_twt: Dance is a major component of BTS's music and performance style. Dancing involves many different parts of the brain, i…",2023-06-05 10:23:04+00:00
asadiistic,"@nuv_pretty is your opinion that you have concluded Islam to be a man-made religion, but in order to truly understand it, you must delve deep into its origins. Islam did not start merely 1400 years ago; it evolved and reached its completion then,
 so thenotion of it being a mere copy
paste-",2023-06-05 10:22:59+00:00
cadiva666,@VaticanNews @CatholicSat No religion is what it used to be. The power of influence exists with the faithful only. No one outside gives a crap.  Zelensky has an agenda and will not deviate. To think an old man with a fancy ring will change that -especially the money - is ridiculous. I am a Catholic.,2023-06-05 10:22:58+00:00
Bears_arse,"Has anyone else noticed that the voice campaign is becoming a religion?
Those who support it are without sin and virtuous. Those against are sinners of the lowest order. 
Colonisation is the devil
Aboriginals are the new Jesus.
#voteno",2023-06-05 10:22:55+00:00
thelocalgayfrog,@PH03NIXWRITES Ah yes. Religion and gay lawyers. My- my favorite pair. Mhm.,2023-06-05 10:22:54+00:00
religion_yoongi,"RT @armybtstudy_twt: Research has shown that learning a new language, such as Korean, can help to increase cognitive function and brain pla…",2023-06-05 10:22:53+00:00
wulansepitri,"Again! One walking my friend! Arise, my friend! Religion, when
OUNASS_NOON_PROMO_NON_TOYOU_TO_Fordeal_HM_and_Body_H&amp;M
YOU_H_AND_M_OUNAS_COUPON_SIVVI_NAMSHI_CODE_ONAS_DISCOUNT_ONASS_
Everybody else then to give you the truth. I. https://t.co/hbz9ghfq8Q",2023-06-05 10:22:53+00:00
DeraXEXN,"@yabaleftonline I will always maintain the stand that children shouldn’t be exposed to religion till they’re 18. Children should be exposed to logic and critical thinking, not religious delusions like prayers, heaven, hell, miracle, blessings and others.",2023-06-05 10:22:50+00:00
religion_yoongi,RT @armybtstudy_twt: BTS has a unique ability to create an emotional connection with Army through their music. This connection can activate…,2023-06-05 10:22:49+00:00
PadmavathiMyla1,"RT @IndiaToday: ""Cinema is a medium...religion and politics should not be mixed,""  says Actor Kamal Haasan (@ikamalhaasan) while reacting t…",2023-06-05 10:22:48+00:00
JustJuliafromTn,@JittumBrown @smh51466 @OlMcdabber @CalltoActivism Kind of like a religion?,2023-06-05 10:22:47+00:00
lordleomax,"RT @FS_Yusuf_: Omo. Nothing surprising here. While some think it’s politics, to others, it’s religion!!!",2023-06-05 10:22:46+00:00
crazy__shikhu,"RT @ssoniisshh1: Some people use religion as a mask. Once the mask is removed off them, it makes you question every religious person.",2023-06-05 10:22:44+00:00
IAmDSank,"@zoo_bear Shameless, when you are applauding drone shots of #Covid19, that was fine. 
You should better fact-check why people in your religion are obsessed with 9 yr old, why Mecca city has no historical evidence during the said Mohammad life period.",2023-06-05 10:22:44+00:00
CormorantSage,"See GS☑er and I agree again. But I resist the urge to interact directly. Cuz, he blocked me over a similar matter of religion and ""Islamophobia"" ten years ago.

My impression is that he doesn't agree with my methods or, less likely, he didn't understand them.",2023-06-05 10:22:43+00:00
religion_yoongi,RT @armybtstudy_twt: Thread for student armys: How BTS can help your brain's neuron system 🧠 https://t.co/6pESaIDjS0,2023-06-05 10:22:43+00:00
JenJ16941997,"@davenewworld_2 People know where to find religion, if they want it.  Stop imposing on people who clearly don't.",2023-06-05 10:22:39+00:00
CatherineTJBla1,"RT @nice2_bhere: Scotland, run by a Muslim whose religion hates Peadofiles and he lives in a city where the Peadofiles flaunt there group v…",2023-06-05 10:22:38+00:00
awesome__dali,"@Omojuwa @MrOdanz It’s hard not to get infuriated, especially demonization of our culture and religion it’s heartbreaking. I’m christian but makes you wonder.",2023-06-05 10:22:38+00:00
A81727684,RT @AyishaMuhamad: Islam is the only religion that is currently standing in their way. All other religions have submitted to their belief s…,2023-06-05 10:22:35+00:00
KannaRathish,"RT @hindupost: Nasik: Stalker Raees Sayyed threatens to ruin life of 18-year-old Nikita after she refuses his advances, abducts her and tak…",2023-06-05 10:22:33+00:00
into_the_hearts,@Freak_4__Salman @taran_adarsh *Jisme Sach ko samne laya jata hai..... there's a difference between targeting a particular religion ( Which Urdoowood does ) and revealing the truth.,2023-06-05 10:22:32+00:00
IrvingForbush2,"@James_IV_4753 @AlexaSommers @drugbunnytwit ....but religions persisted among the uneducated classes. Also, the ruling class saw that religion could be used as a political tool to keep the populace in line through fear and ""the divine right if kings"" which made disagreeing with the rulers a blasphemous capital crime......",2023-06-05 10:22:26+00:00
AbhiMenon7,"@americakaran @dravida_amsha Of Muslims and their religion. Basically, they told to use to be careful although we can be friends and so on. As per my grandmother's memory , during partition too, muslims caused so much damage in current Malappuram regions.",2023-06-05 10:22:24+00:00
ZZsaminu,RT @cdzas: JJ Rawlings shares his thoughts on African religion (Nogokpo) vs. Quran vs. Bible https://t.co/NqJlYlDK14,2023-06-05 10:22:19+00:00
charkoaydiao,RT @alphaque: @NabilErsyad That Islam is the official religion of the federation and that other religions may also be practiced freely was…,2023-06-05 10:22:19+00:00
LeighDoris32,"@BDevlin1 My whole view on prayer and religion is complicated so I tend to just say people are in my thoughts. However I understand and respect the comfort prayer brings to some, and think it’s very kind of others to think of me in prayer.",2023-06-05 10:22:18+00:00
makeachange_jo,RT @faithandvawg: Director of @lawrsuk and co-founder of @faithandvawg explaining the manifestation of spiritual abuse #ConnectingComminiti…,2023-06-05 10:22:17+00:00
dr_tadrous,"@Sadisticzoghlof @Ghayeshego It's not just about my religion. It's all religions. They all agree on this point and you can't deny the purpose behind that. I know you're defending them cause you're kind and i get it, but there are rules for a reason so choose your side carefully",2023-06-05 10:22:14+00:00
SufyanbinAshraf,RT @AliAminKhanPTI: The way Humanity and human rights are being disgraced with brutality even on animals our religion has given rights but…,2023-06-05 10:22:12+00:00
sam78678960,RT @Abdullaahhhh13: Please listen to this Beautiful message from Shah Rukh Khan before giving hate to any community. We all should try and…,2023-06-05 10:22:08+00:00
Towards2100,Will Zen Buddhism merge with Christian metaphysical concepts to create a new religion? https://t.co/JJoNIwE5hr https://t.co/6djDpV7zNv,2023-06-05 10:22:07+00:00
Tinu_Wealth01,"RT @Stazingar: When people like El-rufai talk about religion they don't mean the same thing as devoted Muslims.

To people like him, Religi…",2023-06-05 10:22:06+00:00
TruthEludes,"@DarkNghtUvacha @KannadaBoy91 ""Their tenet of spreading the religion is wrong"" 
Most of the legit ones do have debates it's not like forceful conversions are sanctioned even within their own scriptures",2023-06-05 10:22:06+00:00
mangomause,"Said that but still labels what two consenting adults do as ""immoral"".  If morality is subjective (which is true), AND your religion necessitates the belief of INCESTUOUS RELATIONSHIPS in creating the whole humanity, then your religion is actually morally inconsistent.",2023-06-05 10:22:05+00:00
ErnieLittle7,@NoUserName6968 @IdkUnserious @shimjelly @eva_kurilova @ABDanielleSmith You're confusing trans with religion,2023-06-05 10:22:02+00:00
thehonestdoc246,"@madhu_sudan1 @MuraliMenon2371 @t_d_h_nair It's a classic. And it's not written by NCERT, to be modified/altered to fit anyone's propaganda.
Terrorists could be anyone irrespective of religion
Ppl who did 2002 Gujarat riots are also terrorists.",2023-06-05 10:21:57+00:00
spookybhex,"@jordanbpeterson @JonathanTurley Seems you may be attracted to the fool archetype.

You recently said “every religion is wrong except this one” mark. So why not go all the way? I’m curious if you will help invent agnostic enchantment. Prove to young men that it’s possible to create a heroic life even if we’re… https://t.co/waSRSpGHJ4 https://t.co/e9ldFFn1P0",2023-06-05 10:21:57+00:00
Jagpalsing30164,"RT @cpamritsar: ਵਾਤਾਵਰਣ ਦੀ ਰੱਖਿਆ ਲਈ ਕਰੋ ਕਰਮ, 
ਇਹੀ ਹੈ ਅੱਜ ਦਾ ਸੱਚਾ ਧਰਮ

Taking actions to protect the environment is the true religion of tod…",2023-06-05 10:21:56+00:00
ScotiBot,@MitchellHODL How do you know that it's your notion of god waiting when you die? Assuming you're a Christian how do you know its not the Muslims who are right? Or the Jews? Or any other religion past and present? You're right there at the roulette table with us sunshine🤣🤣🤣,2023-06-05 10:21:56+00:00
religion_yoongi,RT @oiirul82ii: imagine the fucking trauma because same. everytime someone says festa 2022 i’m like https://t.co/V28wqiQWVu,2023-06-05 10:21:55+00:00
SatishDhulayi,RT @HinduHate: Menstruation was never considered impure by a religion that celebrates feminine energy. It was introduced by Christian missi…,2023-06-05 10:21:54+00:00
somalianting,RT @ExplorationOfAI: @bhagwamilitant @MRQ98765 @pride_token There are over 2 billion Muslims in the world. If the religion teaches you to k…,2023-06-05 10:21:53+00:00
abesilarry,"RT @abesilarry: Churches are loosing site on what's real and forcusing on what's profitable.

It's not religion that's bad. People are gree…",2023-06-05 10:21:53+00:00
Stazingar,"When people like El-rufai talk about religion they don't mean the same thing as devoted Muslims.

To people like him, Religion is ethnocultural. A label used to perpetuate ethnic dominance and not Islamic dominance.

Don't be deceived.",2023-06-05 10:21:53+00:00
e71956366,@Waynesaunders1 @wasiwittyonce @DavidPoulden @sainsburys People don’t seem to feel the same way about forcing their children into Christianity or any religion for that matter. Is that not a definition of grooming?,2023-06-05 10:21:51+00:00
icsn__,RT @ahl_e_uloom: They know the only religion standing against this filth is Islam. So they came up with this propaganda to tap young social…,2023-06-05 10:21:49+00:00
Modern_dayMicah,RT @IIIDeaton: Well at least the dividing line within the religion of Christianity is now so crystal clear we can finally do away with thos…,2023-06-05 10:21:47+00:00
Kennedynow1,RT @AllanSseky: Religion has VIPs and VVIPs but in the eyes of the lord we are all equal. So who is telling a lie?,2023-06-05 10:21:45+00:00
religion_yoongi,RT @tetelogism: @vantebear_ his targeted audience didn't see it so he straightforwardly ask him to look at it he's so real,2023-06-05 10:21:43+00:00
cbrooksh,"RT @wesyang: Although it is obvious in retrospect, it never occurred to me prior to it happening that minority sexual identities would beco…",2023-06-05 10:21:42+00:00
GymBody1987,"RT @brettboettcher1: Everybody has a religion.

Some people worship God.

Others choose to worship celebrities, politicians, and sports sta…",2023-06-05 10:21:42+00:00
religion_yoongi,RT @vantebear_: @vsthighs joon didn't get to see it unfortunately 🥲,2023-06-05 10:21:37+00:00
K_Niemietz,RT @LukeDyks: I find the humanists cheering on the state religion like this quite funny.,2023-06-05 10:21:36+00:00
religion_yoongi,RT @vsthighs: @vantebear_ And then he deleted it after joonie saw it 😭😭,2023-06-05 10:21:35+00:00
poserarcher,@DeepTake No no not at all I was only affected  few times when people got personal over my work and life and all but now I have stopped sharing lot of my work here. And ye religion wala toh would never affect me..we have to call all of these out and show them their place so they don't… https://t.co/SnNdZFiHJl,2023-06-05 10:21:33+00:00
sidney_advocate,"RT @thehealthb0t: We now live in a nation where doctors destroy health, lawyers destroy justice, universities destroy knowledge, government…",2023-06-05 10:21:30+00:00
FramkeMaria,"RT @martinchrist201: Come join our KFG ""Religion and Urbanity: Reciprocal Formations"", at @unierfurt! We just opened a CfA for fellowships…",2023-06-05 10:21:30+00:00
ndraglines,RT @AyishaMuhamad: Islam is the only religion that is currently standing in their way. All other religions have submitted to their belief s…,2023-06-05 10:21:29+00:00
gee_leda,"There js something about APC urchins.

They practice a religion of eye service.
Its deeeeeep in their blood.

They always call asiwaju like he should reward them personally for supporting him.

Pure fools!!!
Undiluted",2023-06-05 10:21:29+00:00
truantkid,@niiravmodi It's true. Girls are more likely to be dehumanised by Muslim community because the religion is more misogynistic than other religions.,2023-06-05 10:21:27+00:00
Kainat_F_mughal,@visheshtaaa_j15 Nothing's wrong in being proud of one's religion.,2023-06-05 10:21:26+00:00
yyusef190,"Is limited of Violence.
OUNASS_NOON_PROMO_NON_TOYOU_TO_Fordeal_HM_and_Body_H&amp;M
YOU_H_AND_M_OUNAS_COUPON_SIVVI_NAMSHI_CODE_ONAS_DISCOUNT_ONASS_
Into heros strong, for I love Religion https://t.co/qSW2GAjVBy",2023-06-05 10:21:26+00:00
DeraSteph,"5/6
3. Your government should not pursue policies which would be in favour of only one religious group.
4. Form an ethical system devoid of religion in the eradication of religious disturbance in your State.",2023-06-05 10:21:24+00:00
rk9265,RT @sansbarrier: Entire Tirupathi survives because of one temple and satellite temples associated with it.  I can give hundred such example…,2023-06-05 10:21:23+00:00
hemsol,"RT @adityavnayak: I enter, you want to chop, i exit, you want to chop, what  kind of religion is this 😂😂😂 https://t.co/rVVpJP160S",2023-06-05 10:21:22+00:00
PRAMOD_K83,@ESPNcricinfo Reason why Cricket in India is called Religion 🙏🏏,2023-06-05 10:21:21+00:00
dollboned,"RT @thehealthb0t: We now live in a nation where doctors destroy health, lawyers destroy justice, universities destroy knowledge, government…",2023-06-05 10:21:20+00:00
nwandu_charles,RT @El_sheva07: Now this is scary.  This is why i never supported the same religion ticket.,2023-06-05 10:21:19+00:00
Theophi16234434,"RT @BowTiedRanger: The only way to prevent shitlibs from infesting red states is to ban their religion through legislation.

Well done, Tex…",2023-06-05 10:21:18+00:00
_jenniferlong,RT @Brian22769: @_jenniferlong @nunabiz471176 @zGranda69 @MillerStream They tie it to religion to try to silence people and then use the ph…,2023-06-05 10:21:17+00:00
Drama_boi18,"@NaBonsu2 @utvghana Nobody including you completely understands the Bible ,don’t quote the Bible to me , explain humanity into religion to me ,educate me why you go against someone’s religion thinking yours is better , and oh before that ,I’m respecting you because I watched your profile,teach me st",2023-06-05 10:21:17+00:00
religion_yoongi,RT @vanteguggie: always at the crime scene 🧍‍♀️ https://t.co/t4FClMttZ1,2023-06-05 10:21:15+00:00
sgs_khalsa,@SGPCAmritsar @PTI_News @ani_digital @iepunjab @TOIIndiaNews @HindustanTimes @thetribunechd @the_hindu @IndiaToday @BaazNewsOrg @ZeeNewsEnglish All far-right menatality hindutawa nationalists who want sgpc to call out muslims names should understand sikhi and what sikhs are. We see a criminal as a criminal and not relate it to a religion. We are not brought up with such kind of kind. So kindly take your hate smwhere else,2023-06-05 10:21:14+00:00
zafrizul_,"Imam Muhammad Nasir al-Din al-Albani رحمه الله said,

""The religion is based upon texts, not intellect. The duty of the intellect is to understand the religion, not to legislate into the religion.""

Silsilah al-Huda wa al-Nur (246)",2023-06-05 10:21:14+00:00
FelsahJnr,"@pride_token U can do your nonsense by not involving any religion, this is how you start and when are attacked you start calling names, this blasphemous to Islam. Stop insulting our intelligence",2023-06-05 10:21:13+00:00
WileyCoffey763,"Echo only here, is like driving,"" my grandmother used to be. The
OUNASS_NOON_PROMO_NON_TOYOU_TO_Fordeal_HM_and_Body_H&amp;M
YOU_H_AND_M_OUNAS_COUPON_SIVVI_NAMSHI_CODE_ONAS_DISCOUNT_ONASS_
Who plan in religion and religion has destroyed people. https://t.co/7l9mq8TGnv",2023-06-05 10:21:12+00:00
ThaReelSpeekah,@a_7ngk @AhmedAb54390627 @BestTownFan @halalhomer_ LOL. Buddy. U didn't answer the question. I kno why. Because the answer is God. Now then. If God did that then this makes him a liar. God does not lie. That's why I can never follow Muhammad. Sorry. I'll love all Muslims as people but never follow the religion.,2023-06-05 10:21:10+00:00
TasilJazz,"If the saffron love trap is not a reality, then please tell me what it is?

If in Hindu religion there is a concept of ""Bhabhi Maa"" (sister-in-law mother), then please tell me what it is? https://t.co/FzxVSrl3A3",2023-06-05 10:21:08+00:00
Just_ShastanX,"“The type of Christianity that the devils gave my people is taking them to hell instead of heaven. The true religion of God is Islam and others WILL NOT BE ACCEPTED. ”
The Most Honorable Elijah Muhammad",2023-06-05 10:21:04+00:00
Openess13,RT @hindupost: Madhya Pradesh: One Arif Shah and his family boycotted by the local Muslim community after he applied tilak to a Hindu man i…,2023-06-05 10:21:03+00:00
ajaivir_malik,RT @KapkotiShubham: @OfficialTeamPs @myntra @Lawyer_Kalpana @swati_gs @goelgauravbjp @REAL___HINDUVT @ashokepandit @hindulegalcell @HinduIT…,2023-06-05 10:21:02+00:00
imhuz_Mickers,"Poets and give meaning to
OUNASS_NOON_PROMO_NON_TOYOU_TO_Fordeal_HM_Bath_and_Body_H&amp;M
YOU_H_AND_M_OUNAS_COUPON_SIVVI_NAMSHI_CODE_ONAS_DISCOUNT_ONASS_
Both lowered successful religion must promote: Evil men never https://t.co/igjpCiyc4Z",2023-06-05 10:21:02+00:00
FitPatriotUSA8,"RT @thehealthb0t: We now live in a nation where doctors destroy health, lawyers destroy justice, universities destroy knowledge, government…",2023-06-05 10:21:01+00:00
woke_sanghi,"RT @SitaRamGoel_Voi: In due course, most Hindus, particularly the English-educated Hindu elite, have been made to believe that a Hindu is n…",2023-06-05 10:20:58+00:00
nammavar_kh,@WhyyySoMuch That doesn't mean Rinku hates and disrespects other religion,2023-06-05 10:20:57+00:00
Brand_Netan,"RT @Brand_Netan: With a bent towards spirituality and religion, CM Yogi has been following the Hindu culture relentlessly, and making peopl…",2023-06-05 10:20:57+00:00
BasitOlale16951,@subaiakabir3 @Aishamamah0 @_zainab_01 @queen_nuseey @Rose__joseph @shanty_farouq why did you say that that mean you don't believe in your religion,2023-06-05 10:20:57+00:00
PearlyG45506534,"RT @thehealthb0t: We now live in a nation where doctors destroy health, lawyers destroy justice, universities destroy knowledge, government…",2023-06-05 10:20:55+00:00
JALLAD09,RT @Abdullaahhhh13: GT captain Hardik Pandya doing sehri with his muslim teammates Rashid Khan and Noor Ahmed. And there is this shamless Y…,2023-06-05 10:20:49+00:00
Saffron_Nik,"The irony is that in the religion where 54 year old man can marries his 6 year old daughter, the people of that religion are giving knowledge on women respect. https://t.co/Lb3nZLSOcs https://t.co/dqPYQVusNb",2023-06-05 10:20:49+00:00
naspromp1234,"RT @Tarik74Turk: MQ's new religion ،new god

#SearchTheTruth
 #LetFowziaBringAafiaHome #FreeDrAafia
#May26DeathofFalseMessiah
 #ڈاکٹرعافیہ_…",2023-06-05 10:20:48+00:00
neeraj_modi4PM,"RT @TheSkandar: I am a Muslim on Eid, Hindu on Diwali, a Sikh on Gurupurab, A Christian on Christmas.

I'm a Muslim but not less than a Hin…",2023-06-05 10:20:47+00:00
TamNat100,"@NDA_UPA @mindgage Exactly...
U guys did the biggest Partition blunder  of that century. Amritsar and Lahore have more commonalities than differences. But... I fear the same mindless fights due to religion go up post delimitation.",2023-06-05 10:20:44+00:00
sengleivang96,"RT @MiminHaokip90: Why are the mainland Hindu fanatics trying to convince Meitei to be Hindu?
Let us be very clear Manipur problems has not…",2023-06-05 10:20:43+00:00
sganguly96,"RT @_amitbehere: Religion is for you, you are not for religion.

Minute it starts being a burden, ditch it.

I understand not everyone has…",2023-06-05 10:20:42+00:00
ErnieLittle7,@shimjelly @eva_kurilova @ABDanielleSmith Kinda like religion 🤔,2023-06-05 10:20:41+00:00
Ilona_GR_DE,"@RoseTho57679356 @RealWoman2023 @YvoDivoDiNozzo Just block them, afterwards you can unblock (if you want) and you're off the list. Don't pay too much attention to stupidity.
TRAs have no reasonable argument. #GenderIdentity is a belief, nobody has to affirm or share this queer religion. MRA/TRAs are frustrated misogynistic men",2023-06-05 10:20:35+00:00
unierfurt,"RT @martinchrist201: Come join our KFG ""Religion and Urbanity: Reciprocal Formations"", at @unierfurt! We just opened a CfA for fellowships…",2023-06-05 10:20:34+00:00
wawaaren,RT @AyishaMuhamad: Islam is the only religion that is currently standing in their way. All other religions have submitted to their belief s…,2023-06-05 10:20:34+00:00
bgopu1973,"&amp; Article 30 of the constitution gives full right and permission to Christians to establish &amp; teach their own religious schools &amp; colleges.Propagate your religion for free.

The other legal aspect of this is that all money &amp; property of Hindu temples can be left to 
.@SriRamya21",2023-06-05 10:20:33+00:00
bgopu1973,"(30A) Nehru made another law in his constitution Law 30.
According to this Law 30 Muslims can start Islamic religious schools for their religious education,can teach their own religion. 

Law 30 gives full right &amp; permission to Muslims to start their own Madrassa
.@RatanSharda55",2023-06-05 10:20:32+00:00
Intro___vert,"RT @ifraheree: Fact that Rizwan always promoted his religion without disrespecting any other, and on other hand some Indian player disrespe…",2023-06-05 10:20:32+00:00
bgopu1973,"should not teach Hinduism in their private colleges. 

Colleges should not be started to preach/teach Hinduism.Hindu schools should not be started to teach Hinduism. No one is allowed to teach Hindu religion culture in public schools or colleges under Act 30A.

It sounds strange,",2023-06-05 10:20:31+00:00
RobertSeghi,"RT @BowTiedRanger: The only way to prevent shitlibs from infesting red states is to ban their religion through legislation.

Well done, Tex…",2023-06-05 10:20:28+00:00
